feature,x,prediction,lower,upper
youth_share_0_14,0.16148704088710208,0.06398576958007379,0.03962490994931223,0.08834662921083536
youth_share_0_14,0.16384448799508486,0.058325809522478476,0.0324570761422721,0.08419454290268485
youth_share_0_14,0.1662019351030676,0.052390806706376546,0.025177191936315273,0.07960442147643781
youth_share_0_14,0.16855938221105038,0.046343250340992403,0.018068089069069364,0.07461841161291544
youth_share_0_14,0.17091682931903315,0.040414778951180216,0.010907343329819706,0.06992221457254072
youth_share_0_14,0.17327427642701593,0.03484914331736008,0.003574194080176514,0.06612409255454366
youth_share_0_14,0.1756317235349987,0.02989009421995231,-0.0036865294199706043,0.06346671785987522
youth_share_0_14,0.17798917064298145,0.025781382439377207,-0.010317751116441967,0.06188051599519638
youth_share_0_14,0.18034661775096422,0.022765531708830316,-0.015678419081128703,0.06120948249878934
youth_share_0_14,0.182704064858947,0.0209854491596322,-0.019559574235109643,0.06153047255437404
youth_share_0_14,0.18506151196692974,0.020412481088360156,-0.02236850889880885,0.06319347107552917
youth_share_0_14,0.18741895907491252,0.021001011090759712,-0.024475062320962936,0.06647708450248235
youth_share_0_14,0.1897764061828953,0.022705422762576425,-0.02604652885596705,0.0714573743811199
youth_share_0_14,0.19213385329087806,0.0254800996995559,-0.027056485780438885,0.07801668517955068
youth_share_0_14,0.19449130039886084,0.02927381642940656,-0.027397378558829746,0.08594501141764287
youth_share_0_14,0.19684874750684359,0.03388660857995423,-0.027248605861739154,0.0950218230216476
youth_share_0_14,0.19920619461482636,0.03895790838561871,-0.027040896160713014,0.10495671293195044
youth_share_0_14,0.20156364172280913,0.04411916173199322,-0.027093265918515422,0.11533158938250186
youth_share_0_14,0.20392108883079188,0.04900181450467097,-0.027602505039221993,0.12560613404856394
youth_share_0_14,0.20627853593877465,0.0532373125892455,-0.028695203471166934,0.13516982864965793
youth_share_0_14,0.20863598304675743,0.056473944551440745,-0.030499050607739046,0.14344693971062053
youth_share_0_14,0.2109934301547402,0.05857041224414382,-0.03320476026324448,0.15034558475153212
youth_share_0_14,0.21335087726272298,0.05952844743272704,-0.03708707676407993,0.156143971629534
youth_share_0_14,0.21570832437070572,0.05935251518001444,-0.042469201976520224,0.1611742323365491
youth_share_0_14,0.2180657714786885,0.05804708054883008,-0.049676976865903555,0.16577113796356371
youth_share_0_14,0.22042321858667127,0.05561660860199792,-0.058999118763675515,0.17023233596767134
youth_share_0_14,0.22278066569465402,0.05208006478594071,-0.0706454946165404,0.17480562418842183
youth_share_0_14,0.2251381128026368,0.04755584046450396,-0.0846579353468016,0.1797696162758095
youth_share_0_14,0.22749555991061957,0.04220403145756828,-0.10093556248043771,0.18534362539557425
youth_share_0_14,0.22985300701860234,0.03618487626371601,-0.11927397102974312,0.19164372355717513
youth_share_0_14,0.23221045412658511,0.029658613381529503,-0.1393874554371883,0.1987046822002473
youth_share_0_14,0.2345679012345679,0.02278548130959089,-0.16093433329891244,0.20650529591809424
